Date,fii_purchase,fii_sales,fii_net,DII Purchase,DII Sales,DII Net
2015-02-03,5723.76,5988.11,-264.35,1966.33,2103.64,-137.31
2015-02-02,5639.15,6269.12,-629.97,1747.14,1971.21,-224.07
2015-01-30,6145.72,6917.27,-771.55,2281.99,2319.59,-37.6
2015-01-29,8753.64,7029.87,1723.77,2122.29,3802.38,-1680.09
2015-01-28,7236.15,5512.98,1723.17,1437,2729.7,-1292.7
2015-01-27,7816.2,6862.69,953.51,1449.09,2232.43,-783.34
2015-01-23,7171.82,5151.84,2019.98,1320.15,2620.11,-1299.96
2015-01-22,5408.39,4815.6,592.79,1781.45,2359.98,-578.53
2015-01-20,4796,3520.41,1275.59,1517.7,2279.3,-761.6
2015-01-19,3695.66,3261.94,433.72,1373.33,1611.04,-237.71
2015-01-16,6718.16,5618.23,1099.93,1417.6,2134.51,-716.91
2015-01-15,7405.38,5667.14,1738.24,2142.37,2669.64,-527.27
2015-01-14,4248.3,4318.04,-69.74,1647.21,1871.19,-223.98
2015-01-13,5046.28,4811.19,235.09,1917.84,1871.78,46.06
2015-01-12,3289.52,3044.57,244.95,1097.14,1428.32,-331.18
2015-01-09,4182.2,4480.19,-297.99,1876.92,1577.39,299.53
2015-01-08,4685.59,5152.37,-466.78,2174.4,1885.52,288.88
2015-01-07,3290.56,4363.74,-1073.18,2265.73,1664.33,601.4
2015-01-06,3138.11,4708.87,-1570.76,2646.3,1456.65,1189.65
2015-01-05,2569.89,2097.89,472,1098.28,1674.02,-575.74
2015-01-02,2082.96,1823.14,259.82,1527.3,1457.52,69.78
2015-01-01,248.38,230.18,18.2,691.07,671.51,19.56
2014-12-31,2348.86,1867.78,481.08,1161.68,1192.23,-30.55
2014-12-30,1684.45,1406.53,277.92,971.74,810.87,160.87
2014-12-29,1419.14,1623.36,-204.22,1154.73,794.35,360.38
2014-12-26,560.62,520.65,39.97,1060.03,642.74,417.29
2014-12-24,5112.98,7921.25,-2808.27,2910.17,2401.08,509.09
2014-12-23,2148.19,2593.12,-444.93,1845.54,1329.2,516.34
2014-12-22,2540.92,2876.16,-335.24,1542.76,1153.64,389.12
2014-12-19,5238.8,5907.65,-668.85,1928.5,1305.73,622.77
2014-12-18,3593.3,4468.19,-874.89,2126.21,1478.04,648.17
2014-12-17,4459.02,6095.38,-1636.36,3180.47,1756.64,1423.83
2014-12-16,4005.9,5253.14,-1247.24,2370.36,1835.76,534.6
2014-12-15,3296.78,3752.5,-455.72,1701.97,1565.95,136.02
2014-12-12,3220.62,4085.58,-864.96,1906.92,1583.51,323.41
2014-12-11,3726.81,4535.08,-808.27,1668.07,1236.14,431.93
2014-12-09,3661.31,3882.83,-221.52,1477.99,1823.37,-345.38
2014-12-08,8206.6,3222,4984.6,2458.71,1428.06,1030.65
2014-12-05,4071.22,4180.67,-109.45,1537.3,1371.25,166.05
2014-12-04,4043.19,3569.19,474,1236.04,1822.02,-585.98
2014-12-03,4758.37,4367.3,391.07,1976.4,2133.63,-157.23
2014-12-02,3570.7,3463.88,106.82,1513.18,1553.6,-40.42
2014-12-01,4336.73,4349.09,-12.36,1572.33,2127.5,-555.17
2014-11-28,5160.09,4224.23,935.86,2561.35,3000.66,-439.31
2014-11-27,5442.99,5053.26,389.73,2669.06,2332.21,336.85
2014-11-26,3517.53,3336.07,181.46,1696.37,2011.01,-314.64
2014-11-25,13086.79,11917.85,1168.94,2030.27,2762.39,-732.12
2014-11-24,4382.65,3975.23,407.42,1606.27,1769.05,-162.78
2014-11-21,4134.87,4012.37,122.5,1662.12,1524.53,137.59
2014-11-20,3163.39,3640.54,-477.15,1271,1169.38,101.62
2014-11-19,4313.42,4241.62,71.8,1170.4,1661.66,-491.26
2014-11-18,3900.45,4002.43,-101.98,1586.1,1818.52,-232.42
2014-11-17,3693.78,3037.41,656.37,1576.48,1824.34,-247.86
2014-11-14,4986.8,4340.9,645.9,1418.23,1935.74,-517.51
2014-11-13,3933.01,3242.4,690.61,1090.87,1829.11,-738.24
2014-11-12,4112.93,3653.46,459.47,1249.68,1809.12,-559.44
2014-11-11,4443.96,3985.92,458.04,1181.26,1698.24,-516.98
2014-11-10,4291.6,3936.3,355.3,1435.41,1750.34,-314.93
2014-11-07,8091.15,5554.02,2537.13,1818.33,2010.53,-192.2
2014-11-05,7123.22,6092.37,1030.85,1307.55,2512.18,-1204.63
2014-11-03,4459.07,3045.73,1413.34,1334.2,2517.28,-1183.08
2014-10-31,5582.74,3828.01,1754.73,2175.71,2452.2,-276.49
2014-10-30,6643.75,5386.26,1257.49,2232.69,2326.7,-94.01
2014-10-29,4453.43,3667.82,785.61,1263.56,1770.85,-507.29
2014-10-28,3709.09,3817.09,-108,1324.46,1424.12,-99.66
2014-10-27,3914.1,3864.96,49.14,1292.02,1282.47,9.55
2014-10-22,3639.4,3631.86,7.54,1641.31,1265.76,375.55
2014-10-21,4695.31,4662.91,32.4,1772.92,1703.98,68.94
2014-10-20,5287.33,4247.25,1040.08,1868.6,2034.71,-166.11
2014-10-17,3554.06,4984.09,-1430.03,2565.98,1828.67,737.31
2014-10-16,4206.91,5335.28,-1128.37,2052.18,1387.73,664.45
2014-10-14,2942.08,3636.75,-694.67,1825.97,1330.45,495.52
2014-10-13,2480.59,3151.65,-671.06,1618.85,1052.02,566.83
2014-10-10,2576.53,3296.3,-719.77,1866.91,1308.7,558.21
2014-10-09,3148.31,3169.2,-20.89,2020.1,1396.46,623.64
2014-10-08,3252.99,4693.98,-1440.99,1937.08,1273.99,663.09
2014-10-07,5056.61,5389.45,-332.84,1814.9,1487.25,327.65
2014-10-01,3534.85,3598.09,-63.24,1418.1,1262.41,155.69
2014-09-30,4506.77,4992.7,-485.93,1855.78,1654.54,201.24
2014-09-29,2643.78,2493.68,150.1,1323.36,1088.84,234.52
2014-09-26,3622.07,4755.71,-1133.64,2795.91,1460.58,1335.33
2014-09-25,6308.96,7160.2,-851.24,2822.33,2003.71,818.62
2014-09-24,3543.2,4336.85,-793.65,1461.38,1476.67,-15.29
2014-09-23,3951.71,5136.88,-1185.17,1858.96,1533.26,325.7
2014-09-22,2666.51,2852.92,-186.41,1309.17,1277.68,31.49
2014-09-19,9067.97,9074.5,-6.53,1581.36,1344.21,237.15
2014-09-18,3383.39,3392.96,-9.57,1671.65,1587.2,84.45
2014-09-17,4278.46,4142.38,136.08,1635.63,1796.82,-161.19
2014-09-16,3146.53,3975.48,-828.95,2090.2,1624.59,465.61
2014-09-15,3035.25,3109.84,-74.59,1504.75,1579.24,-74.49
2014-09-12,3745.68,3562.88,182.8,1651.73,1860.17,-208.44
2014-09-11,3758.59,3325.04,433.55,1450.66,1981.37,-530.71
2014-09-10,3117.67,3127.58,-9.91,1210.62,1721.87,-511.25
2014-09-09,2716.67,2237.27,479.4,1020.68,1772.77,-752.09
2014-09-08,4416.57,3253.59,1162.98,1530.08,2038.45,-508.37
2014-09-05,3807.81,3497.3,310.51,1217.3,1572.11,-354.81
2014-09-04,5458.31,3760.57,1697.74,1172.65,1727.88,-555.23
2014-09-03,6178.38,4889.81,1288.57,1762.22,2231.91,-469.69
2014-09-02,3876.27,3203.46,672.81,1820.36,1988.21,-167.85
2014-09-01,3833.02,3278.88,554.14,1135.18,1696.87,-561.69
2014-08-28,6741.81,7452.44,-710.63,2677.78,1947.35,730.43
2014-08-27,3583.3,3293.12,290.18,1797.25,1560.26,236.99
2014-08-26,3212.56,2847.84,364.72,1309.79,1568.97,-259.18
2014-08-25,2558.73,2431.4,127.33,1252.79,1207.08,45.71
2014-08-22,3351.04,3048.98,302.06,1416.48,1600.12,-183.64
2014-08-21,3834.4,3421.63,412.77,1881.36,1817.62,63.74
2014-08-20,3505.89,3254.53,251.36,1437.22,1918.59,-481.37
2014-08-19,4329.53,3770.14,559.39,1683.07,1946.44,-263.37
2014-08-18,3799.79,3326.37,473.42,1526.35,1036.31,490.04
2014-08-14,3696.35,3071.17,625.18,1487.34,1351.59,135.75
2014-08-13,4745.81,4027.54,718.27,1627.54,1605.51,22.03
2014-08-12,3088.93,2718.1,370.83,1221.99,1261.77,-39.78
2014-08-11,2795.42,2958.34,-162.92,1159.48,925.07,234.41
2014-08-08,2754.39,3258.13,-503.74,1560.6,1104.58,456.02
2014-08-07,2714.74,2787.81,-73.07,1290.1,1061.11,228.99
2014-08-06,4052.29,3768.42,283.87,1148.74,1116.15,32.59
2014-08-05,3029.3,2976.45,52.85,1306.52,1244.3,62.22
2014-08-04,4196.86,3824.3,372.56,1384.14,1634.94,-250.8
2014-08-01,4694.49,5767.45,-1072.96,2441.26,1366.56,1074.7
2014-07-31,7142.2,8797.06,-1654.86,3287.18,1866.82,1420.36
2014-07-30,6133.66,6515.32,-381.66,2453.02,1937.37,515.65
2014-07-28,2919.4,2844.36,75.04,1388.94,1333.03,55.91
2014-07-25,3749.73,3624.22,125.51,1665.38,1875.4,-210.02
2014-07-24,3269.44,2987,282.44,1224.83,1515.18,-290.35
2014-07-23,3652.41,3000.01,652.4,1348.27,1640.36,-292.09
2014-07-22,3509.38,3097.35,412.03,1482.39,1423.16,59.23
2014-07-21,2674.38,2513.21,161.17,992.28,1173.44,-181.16
2014-07-18,3291.31,2716.84,574.47,1074.52,1357.69,-283.17
2014-07-17,4488.64,2576.22,1912.42,1454.82,2770.84,-1316.02
2014-07-16,4501.16,3879.48,621.68,1600.18,1648.66,-48.48
2014-07-15,3026.38,3029.78,-3.4,1464.59,992.81,471.78
2014-07-14,3026.32,3584.57,-558.25,1352.17,1020.65,331.52
2014-07-11,3651.27,4374.75,-723.48,1926.26,1971.19,-44.93
2014-07-10,5059.03,4897.48,161.55,2089.03,2084.14,4.89
2014-07-09,4422.85,3777.66,645.19,1620.48,1885.67,-265.19
2014-07-08,5138.38,4715.66,422.72,1450.28,1849.84,-399.56
2014-07-07,5720.05,5521.48,198.57,1935.4,2020.62,-85.22
2014-07-04,3626.61,2683.42,943.19,989.16,1842.26,-853.1
2014-07-03,4409.29,3458.47,950.82,1209.54,1833.75,-624.21
2014-07-02,4805.76,3515.08,1290.68,1471.88,1879.59,-407.71
2014-07-01,3790.73,2934.38,856.35,1245.28,2019.94,-774.66
2014-06-30,5228.56,3940.4,1288.16,1644.57,1825.8,-181.23
2014-06-27,3780.97,3598.42,182.55,1422.69,1595.09,-172.4
2014-06-26,4465.65,5067.54,-601.89,2034.67,1863.75,170.92
2014-06-25,3739.2,3044.57,694.63,1410.34,1843.97,-433.63
2014-06-24,3817.74,3533.13,284.61,1550.52,1766.69,-216.17
2014-06-23,2764.53,2979.02,-214.49,1655.84,1538.41,117.43
2014-06-20,4132.41,4353.06,-220.65,1099.21,1025.36,73.85
2014-06-19,3982.66,4403.17,-420.51,1213.19,1331,-117.81
2014-06-18,4438.7,4072.52,366.18,1649.51,1331.36,318.15
2014-06-17,4641.02,4593,48.02,1435.15,1671.94,-236.79
2014-06-16,3715.13,3909.23,-194.1,1187.21,1635.51,-448.3
2014-06-13,5305.7,4205.78,1099.92,1545.83,1187.12,358.71
2014-06-12,4192.31,3539.96,652.35,1146.5,1888.71,-742.21
2014-06-11,4839.57,5152.97,-313.4,1310.96,1718.72,-407.76
2014-06-10,5397.8,4715.54,682.26,1312.36,2527.83,-1215.47
2014-06-09,5617.07,5080.39,536.68,1837.36,2327.39,-490.03
2014-06-06,7957.08,6674.04,1283.04,2036.19,2351.34,-315.15
2014-06-05,7408.08,6039.11,1368.97,1807.48,2233.27,-425.79
2014-06-03,5615.85,5040.76,575.09,1486.77,1386.96,99.81
2014-06-02,3418.27,3183.78,234.49,1478.47,1627.28,-148.81
2014-05-29,6821.81,7344.71,-522.9,2386.37,2191.17,195.2
2014-05-28,5553.09,5839.63,-286.54,1525.53,1558.93,-33.4
2014-05-27,5062.53,5265.14,-202.61,1449.11,1544.74,-95.63
2014-05-26,5744.28,5828.41,-84.13,2498.83,2707.22,-208.39
2014-05-23,6726.68,6309.88,416.8,1864.56,2000.06,-135.5
2014-05-22,6656.03,6951.02,-294.99,2086.27,1883.2,203.07
2014-05-21,5630.6,5896.82,-266.22,1575.7,2014.73,-439.03
2014-05-20,7008.21,7112.74,-104.53,1560.27,2217.1,-656.83
2014-05-19,8446.21,7096.17,1350.04,3299.12,3647.6,-348.48
2014-05-16,11962.31,8327.49,3634.82,3329.16,3678.48,-349.32
2014-05-15,4821.3,3886.36,934.94,1705.37,2090.77,-385.4
2014-05-14,5378.75,3858.67,1520.08,1294.01,1704.02,-410.01
2014-05-13,6199.33,4173.1,2026.23,1638.14,2287.56,-649.42
2014-05-12,4606,3388.05,1217.95,1939.85,1847.29,92.56
2014-05-09,4671.34,3402.56,1268.78,1670.16,1745.46,-75.3
2014-05-08,3546.43,3183.19,363.24,1371.27,1491.17,-119.9
2014-05-07,4257.46,4138.35,119.11,1250.19,1509.07,-258.88
2014-05-06,1702.11,1656.18,45.93,1352.01,1407.74,-55.73
2014-05-05,2237,1957.14,279.86,1065.17,1065.17,0
2014-05-02,2777.61,2390.66,386.95,772.4,1178.05,-405.65
2014-04-30,4444.92,3990.44,454.48,1329.06,1322.6,6.46
2014-04-29,2736.04,2448.06,287.98,853.04,1403.93,-550.89
2014-04-28,3541.13,3464.11,77.02,931.52,1302.05,-370.53
2014-04-25,4618.36,4323.35,295.01,1055.59,1472.89,-417.3
2014-04-23,5607.62,4840.01,767.61,1732.51,2266.39,-533.88
2014-04-22,2520.78,2357.85,162.93,1074.26,1372.72,-298.46
2014-04-21,2258.18,2045.33,212.85,1419.49,1637.15,-217.66
2014-04-17,3360.34,2926.94,433.4,1531.02,1653.77,-122.75
2014-04-16,2998.97,3043.66,-44.69,1058.34,1406.04,-347.7
2014-04-15,3695.95,3717.58,-21.63,1150.09,1428.36,-278.27
2014-04-11,3790.37,4152.66,-362.29,1727.61,1362.69,364.92
2014-04-10,5030.87,4688.12,342.75,1881.94,1868.49,13.45
2014-04-09,5347.46,4303.6,1043.86,1576.68,2040.46,-463.78
2014-04-07,3591.96,2888.25,703.71,689.84,1771.2,-1081.36
2014-04-04,3106.52,2874.06,232.46,977.9,2102.96,-1125.06
2014-04-03,4733.22,4015.83,717.39,1091.01,1807.58,-716.57
2014-04-02,4650.19,4055.52,594.67,1455.93,1927.71,-471.78
2014-04-01,3568.87,3183.21,385.66,1158.87,1406.75,-247.88
2014-03-31,4248.84,3305.98,942.86,1358.08,1969.3,-611.22
2014-03-28,4323.8,2960.93,1362.87,1360.21,1568.55,-208.34
2014-03-27,8064.48,5872.55,2191.93,2324.96,2916.79,-591.83
2014-03-26,3965.79,2961.27,1004.52,1644.44,2000.55,-356.11
2014-03-25,3943,2720,1223,1177,1721,-544
2014-03-24,3889.48,2423.86,1465.62,972.7,1743.09,-770.39
2014-03-21,8460.75,4238.65,4222.1,3605.21,7681.81,-4076.6
2014-03-20,3528.74,2806.72,722.02,945.3,1508.59,-563.29
2014-03-19,4655.28,3585.54,1069.74,1328.84,1939.8,-610.96
2014-03-18,4629.09,3617.14,1011.95,1156.69,1358.66,-201.97
2014-03-14,3951.44,2969.25,982.19,733.47,1599.89,-866.42
2014-03-13,3955.11,3338.49,616.62,1215.54,1529.94,-314.4
2014-03-12,3219.19,2354.84,864.35,654.43,1476.4,-821.97
2014-03-11,4406.51,2935.28,1471.23,1050.23,2381.96,-1331.73
2014-03-10,5106.66,3853.01,1253.65,1578.41,2623.23,-1044.82
2014-03-07,6398.33,3820.89,2577.44,1678.02,2347.6,-669.58
2014-03-06,4038.74,2765.81,1272.93,989.17,1556.27,-567.1
2014-03-05,3103.41,2366.12,737.29,983.98,1185.83,-201.85
2014-03-04,2528.91,2343.3,185.61,1087.73,1432.23,-344.5
2014-03-03,2524.18,2325.65,198.53,2717.47,1151.16,1566.31
2014-02-28,6737.21,6145.39,591.82,1334.45,1322.43,12.02
2014-02-26,4047.65,3536.5,511.15,1163.89,1415.8,-251.91
2014-02-25,2649.66,2226.25,423.41,790.52,1079.64,-289.12
2014-02-24,2379.03,2112.16,266.87,580.59,829.08,-248.49
2014-02-21,2371.43,1768.02,603.41,582.18,963.73,-381.55
2014-02-20,2382.18,2175.72,206.46,457.4,1058.11,-600.71
2014-02-19,1812.17,1343.7,468.47,458.89,797.63,-338.74
2014-02-18,2327.07,2034.84,292.23,738.64,893.47,-154.83
2014-02-17,2461.48,1938.66,522.82,490.88,736.05,-245.17
2014-02-14,2345.63,2361.49,-15.86,805.14,850.14,-45
2014-02-13,2470.02,2070.62,399.4,763.56,1055.96,-292.4
2014-02-12,2680.61,2468.62,211.99,1377.02,1638.98,-261.96
2014-02-11,2488.58,2653.98,-165.4,1290.08,1047.71,242.37
2014-02-10,2052.14,2507.32,-455.18,1378.61,1083.82,294.79
2014-02-07,2787,2776.25,10.75,1641.95,1031.15,610.8
2014-02-06,2787,2776.25,10.75,1641.95,1031.15,610.8
2014-02-05,2286.14,2862.34,-576.2,1610.18,794.95,815.23
2014-02-04,1897.83,3131.85,-1234.02,1969.84,1105.29,864.55
2014-02-03,2798.91,3451.88,-652.97,1294.09,967.08,327.01
2014-01-31,2798.91,3451.88,-652.97,1294.09,967.08,327.01
2014-01-30,3905.65,4335.85,-430.2,1878.97,1746.96,132.01
2014-01-29,3251.51,3001.03,250.48,1287.61,1304.48,-16.87
2014-01-28,2756.77,4024.12,-1267.35,2468.29,1289.48,1178.81
2014-01-27,2733.82,4068.03,-1334.21,1484,1332.98,151.02
2014-01-24,3136.11,3367.07,-230.96,1093.35,1171.4,-78.05
2014-01-23,3213.91,2780.31,433.6,842.28,1235.96,-393.68
2014-01-22,3241.2,2961.75,279.45,917.03,1007.6,-90.57
2014-01-21,2862.48,2906.22,-43.74,1031.91,850.41,181.5
2014-01-20,2605.65,2220.76,384.89,859.79,1170.26,-310.47
2014-01-17,4973.63,4898.36,75.27,1516.24,1374.59,141.65
2014-01-16,3676.96,3197.68,479.28,868.11,1659.86,-791.75
2014-01-15,3635.25,2921.96,713.29,781.7,1471.72,-690.02
2014-01-14,2393.4,2654.28,-260.88,587.23,685.16,-97.93
2014-01-13,2977.97,2564.12,413.85,778.96,1096.48,-317.52
2014-01-10,3116.25,3048.09,68.16,1315.14,1233.41,81.73
2014-01-09,2842.61,2846.35,-3.74,1171.95,1290.4,-118.45
2014-01-08,2789.11,2709.43,79.68,1114.1,1202.25,-88.15
2014-01-07,2227.91,2794.93,-567.02,1115.68,1056.24,59.44
2014-01-06,1928.9,2247.81,-318.91,1080.83,1103.37,-22.54
2014-01-03,1876.98,1895.04,-18.06,927.26,1208.03,-280.77
2014-01-02,2396.16,1722.11,674.05,914.67,1104.42,-189.75
2014-01-01,225.12,214.96,10.16,359.22,581.34,-222.12
2013-12-31,1545.81,1236.11,309.7,610.9,890.79,-279.89
2013-12-30,1304.93,1188.87,116.06,676.58,883.73,-207.15
2013-12-27,1352.35,1056.59,295.76,793.34,953.19,-159.85
2013-12-26,2665.98,1922.28,743.7,1133.18,1336.62,-203.44
2013-12-24,1175.13,1134.46,40.67,819.29,863.19,-43.9
2013-12-23,2781.45,2646.03,135.42,980.95,942.6,38.35
2013-12-20,3444.87,2454.68,990.19,1155.52,1403.47,-247.95
2013-12-19,4286.14,2022.03,2264.11,1617.49,1659.08,-41.59
2013-12-18,4557.33,3358.73,1198.6,973.59,1386.6,-413.01
2013-12-17,3130.68,2880.75,249.93,1057.52,1154.35,-96.83
2013-12-16,2333.74,2174.19,159.55,997.8,1127.3,-129.5
2013-12-13,3121.35,3553.37,-432.02,991.13,1036.2,-45.07
2013-12-12,2876.19,2688.38,187.81,750.14,1104.99,-354.85
2013-12-11,2972.33,2009.62,962.71,712.69,1554.64,-841.95
2013-12-10,4574.97,4179.29,395.68,1165.87,1794.03,-628.16
2013-12-09,4863.1,2389.93,2473.17,1236.34,2442.15,-1205.81
2013-12-06,3111.35,2247.58,863.77,946.59,1690.52,-743.93
2013-12-05,3925.95,2774.44,1151.51,1138.04,1812.06,-674.02
2013-12-04,2340.77,2288.66,52.11,1034.55,1052.6,-18.05
2013-12-03,2538.4,2021.81,516.59,883.29,1554.55,-671.26
2013-12-02,2247.86,1456.89,790.97,692.3,1310.5,-618.2
2013-11-29,2632.22,1887.06,745.16,1042.58,1144.34,-101.76
2013-11-28,3136.23,3033.32,102.91,1790.8,1460.29,330.51
2013-11-27,2410.92,2459.45,-48.53,778.26,836.39,-58.13
2013-11-26,6271.27,6610.43,-339.16,1181.92,1538.82,-356.9
2013-11-25,2558.3,1720.5,837.8,667.72,1460.15,-792.43
2013-11-22,1864.71,1867.54,-2.83,705.87,958.32,-252.45
2013-11-21,2445.54,2505.34,-59.8,623.68,1274.34,-650.66
2013-11-20,2626.72,2546.32,80.4,711,994.81,-283.81
2013-11-19,2835.17,1820.56,1014.61,654.41,1380.96,-726.55
2013-11-18,3504.59,2346.02,1158.57,677.3,1332.7,-655.4
2013-11-14,2624,1653.97,970.03,838.72,1249.53,-410.81
2013-11-13,2592.58,2292.88,299.7,892.26,1145.27,-253.01
2013-11-12,2558.77,2211.19,347.58,520.8,1391.2,-870.4
2013-11-11,2317.24,1983.74,333.5,562.01,1344.54,-782.53
2013-11-08,2366.4,1954.37,412.03,652.33,1567.96,-915.63
2013-11-07,2059.67,1580.43,479.24,613.88,1328.95,-715.07
2013-11-06,2072.48,1800.78,271.7,600.34,1145.54,-545.2
2013-11-05,2993.35,2830.82,162.53,539.05,1223.01,-683.96
2013-11-03,5.03,1.05,3.98,12.47,12.75,-0.28
2013-11-01,2572.92,2385.97,186.95,1002.27,1424.97,-422.7
2013-10-31,5667.87,3792,1875.87,1207.4,2041.19,-833.79
2013-10-30,2910.2,1893.43,1016.77,907.29,1457.89,-550.6
2013-10-29,2838.12,1735.08,1103.04,991.53,1885.57,-894.04
2013-10-28,2328.97,1692.19,636.78,458.04,1360.72,-902.68
2013-10-25,2300.66,1673.67,626.99,657.4,1155.35,-497.95
2013-10-24,2890.31,1898.48,991.83,800.89,1536.29,-735.4
2013-10-23,2605.31,1960.51,644.8,752.53,1298.1,-545.57
2013-10-22,2548.94,1754.04,794.9,639.48,1484.78,-845.3
2013-10-21,2871.82,1840.03,1031.79,782.48,1506.58,-724.1
2013-10-18,3861.16,2108.18,1752.98,1105.15,1667.38,-562.23
2013-10-17,3942.6,2832.67,1109.93,590.91,1740.13,-1149.22
2013-10-15,2546.04,1409.81,1136.23,571.31,1606.65,-1035.34
2013-10-14,2237.36,1507.07,730.29,555.35,1196.55,-641.2
2013-10-11,2765.32,1754.87,1010.45,947.35,1491.54,-544.19
2013-10-10,2294.53,1680.26,614.27,933.06,1393.53,-460.47
2013-10-09,2706.65,2380.07,326.58,1265.51,1362.61,-97.1
2013-10-08,2611.1,2384.78,226.32,706.64,1160.99,-454.35
2013-10-07,2422.94,1928.81,494.13,794.74,1062.2,-267.46
2013-10-04,2316.54,1775.18,541.36,843.71,1145.78,-302.07
2013-10-03,3891.02,2893.81,997.21,1074.65,1567.65,-493
2013-10-01,1728.67,1835.63,-106.96,944.22,818.87,125.35
2013-09-30,2147.39,2667.03,-519.64,1072.96,983.2,89.76
2013-09-27,1787.12,2032.07,-244.95,941.05,1056.32,-115.27
2013-09-26,3432.45,3260.3,172.15,1178.09,1540.2,-362.11
2013-09-25,3365.87,2983.42,382.45,772.14,1245.42,-473.28
2013-09-24,3122.21,3143.3,-21.09,1036.3,1530.04,-493.74
2013-09-23,2779.44,2860.01,-80.57,822.05,1567.93,-745.88
2013-09-20,5476.38,4530.62,945.76,1080.6,1870.82,-790.22
2013-09-19,7118.16,3574.32,3543.84,1324.83,3154.55,-1829.72
2013-09-18,2476.35,1896.22,580.13,680.82,1189.23,-508.41
2013-09-17,2345.89,2027.84,318.05,477.43,978.62,-501.19
2013-09-16,2829.31,2546.44,282.87,1032.31,1457.48,-425.17
2013-09-13,2688.62,2786.62,-98,744.2,896.29,-152.09
2013-09-12,3764.75,2834.21,930.54,1065.48,1460.97,-395.49
2013-09-11,3272.46,2685.96,586.5,1309.22,1695.34,-386.12
2013-09-10,5984.75,3421.15,2563.6,954.02,2352.07,-1398.05
2013-09-06,3856.12,3055.41,800.71,1204.47,1443,-238.53
2013-09-05,4293.44,3192.03,1101.41,1158.6,1651.42,-492.82
2013-09-04,2800.26,2627.73,172.53,970.18,1192.54,-222.36
2013-09-03,2065.95,2782.11,-716.16,1400.58,804.15,596.43
2013-09-02,2513.48,2037.56,475.92,697.06,982.87,-285.81
2013-08-30,6422.29,6501.14,-78.85,2251.77,1520.7,731.07
2013-08-29,4904.11,5152.29,-248.18,1649.16,1724.96,-75.8
2013-08-28,4107,5227.43,-1120.43,2243.56,1736.78,506.78
2013-08-27,2936.12,4310.11,-1373.99,1713.12,1232.62,480.5
2013-08-26,2251.05,2858.48,-607.43,1472.37,1062.38,409.99
2013-08-23,3433.98,3582.55,-148.57,1496.8,740.93,755.87
2013-08-22,3531.13,4808.77,-1277.64,1682.21,1292.55,389.66
2013-08-21,3955.22,4747.33,-792.11,1831.7,1056.25,775.45
2013-08-20,2989.94,4414.26,-1424.32,1991.2,925.05,1066.15
2013-08-19,2805.12,3485.2,-680.08,1458.93,1086.28,372.65
2013-08-16,4336.64,4899.87,-563.23,1940.51,1208.28,732.23
2013-08-14,2819.2,2571.24,247.96,1401.47,1152.19,249.28
2013-08-13,3419.1,3192.02,227.08,1242.5,1127.21,115.29
2013-08-12,3227.31,2818.95,408.36,1122.89,864.08,258.81
2013-08-08,2888.12,3283.9,-395.78,1484.38,968.23,516.15
2013-08-07,3428.17,3779.09,-350.92,1561.88,1300.15,261.73
2013-08-06,3275.31,3062.57,212.74,1217.41,1541.15,-323.74
2013-08-05,2900.52,2867.17,33.35,833.89,1137.02,-303.13
2013-08-02,3358.14,3074.35,283.79,1174.47,1515.07,-340.6
2013-08-01,3704.13,3526.35,177.78,1263.28,1556.9,-293.62
2013-07-31,5007.17,4864.3,142.87,1791.08,1919.1,-128.02
2013-07-30,2545.31,2288.86,256.45,1256.61,1671.61,-415
2013-07-29,2180.38,2412.15,-231.77,1108.18,1209.44,-101.26
2013-07-26,2787.19,2509.15,278.04,1116.55,1605.72,-489.17
2013-07-25,4232.84,4675.78,-442.94,1978.18,2116.98,-138.8
2013-07-24,2871.92,3276.42,-404.5,1384.44,1713.24,-328.8
2013-07-23,2527.54,2316.18,211.36,1072.01,1011.15,60.86
2013-07-22,1758.33,2164.35,-406.02,1262.87,963.02,299.85
2013-07-19,3396.35,3144.09,252.26,1364.17,1593.27,-229.1
2013-07-18,3188.45,3366.74,-178.29,1423.83,1663.24,-239.41
2013-07-17,4218.43,4244.52,-26.09,1902.53,1976.39,-73.86
2013-07-16,2503.01,2860.41,-357.4,1371.11,1581.66,-210.55
2013-07-15,1908.56,2135.81,-227.25,1217.46,763.18,454.28
2013-07-12,2902.7,2257.88,644.82,1153.92,1298.89,-144.97
2013-07-11,2527.29,1889.03,638.26,842.71,1077.32,-234.61
2013-07-10,2004.86,1929.4,75.46,1011.37,982.59,28.78
2013-07-09,2603.01,2437.41,165.6,1070.75,1032.92,37.83
2013-07-08,2117.95,2322.41,-204.46,831.09,890.2,-59.11
2013-07-05,1545.4,1561.11,-15.71,891.54,786.27,105.27
2013-07-04,2079.02,1914.46,164.56,948.57,1024.78,-76.21
2013-07-03,2335.64,3040.7,-705.06,1207.37,954.49,252.88
2013-07-02,2301.07,2344.27,-43.2,993.01,1118.34,-125.33
2013-07-01,2272.67,2274.14,-1.47,1196.82,983.22,213.6
2013-06-28,5792.07,4667.76,1124.31,1430.12,2011.4,-581.28
2013-06-27,5110.77,6154.04,-1043.27,1290.11,931.73,358.38
2013-06-26,3062.4,3610.19,-547.79,1187,850.02,336.98
2013-06-25,2519.4,3805.26,-1285.86,1993.06,1168.7,824.36
